,Unnamed: 0,LineId,Time,Component,Pid,Content,EventId,EventTemplate
1038,1038,1039,20171223-22:33:46:622,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1039,1039,1040,20171223-22:33:46:624,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1040,1040,1041,20171223-22:34:0:126,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1041,1041,1042,20171223-22:35:0:49,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1042,1042,1043,20171223-22:36:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1043,1043,1044,20171223-22:37:0:122,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1044,1044,1045,20171223-22:37:14:939,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1045,1045,1046,20171223-22:37:14:951,Step_LSC,30002312,onExtend:1514039834000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1046,1046,1047,20171223-22:37:15:240,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28270935,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1047,1047,1048,20171223-22:37:15:240,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039760000##7189##549659##8661##16256##28479559,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1048,1048,1049,20171223-22:37:15:249,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1049,1049,1050,20171223-22:37:15:253,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1050,1050,1051,20171223-22:37:37:466,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: <*>
1051,1051,1052,20171223-22:38:31:368,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1052,1052,1053,20171223-22:39:25:260,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1053,1053,1054,20171223-22:39:25:264,Step_LSC,30002312,onExtend:1514039857000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1054,1054,1055,20171223-22:39:25:265,Step_LSC,30002312,onExtend:1514039917000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1055,1055,1056,20171223-22:39:25:265,Step_LSC,30002312,onExtend:1514039977000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1056,1056,1057,20171223-22:39:25:300,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON
1057,1057,1058,20171223-22:39:25:301,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:<*>
1058,1058,1059,20171223-22:39:25:301,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
1059,1059,1060,20171223-22:39:25:301,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039760000##7189##549659##8661##16256##28479559,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1060,1060,1061,20171223-22:39:25:302,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609620,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1061,1061,1062,20171223-22:39:25:306,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1062,1062,1063,20171223-22:39:25:310,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1063,1063,1064,20171223-22:39:25:313,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1064,1064,1065,20171223-22:39:25:314,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
1065,1065,1066,20171223-22:39:25:402,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1066,1066,1067,20171223-22:39:25:406,Step_LSC,30002312,onExtend:1514039965000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1067,1067,1068,20171223-22:39:25:406,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514039977000",E69,"timeStamp back,extendReportTimeStamp=<*>"
1068,1068,1069,20171223-22:39:25:446,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1069,1069,1070,20171223-22:39:25:614,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609620,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1070,1070,1071,20171223-22:39:25:614,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609933,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1071,1071,1072,20171223-22:39:25:625,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1072,1072,1073,20171223-22:39:25:628,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1073,1073,1074,20171223-22:40:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1074,1074,1075,20171223-22:41:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1075,1075,1076,20171223-22:42:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1076,1076,1077,20171223-22:43:0:96,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1077,1077,1078,20171223-22:44:0:47,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1078,1078,1079,20171223-22:45:0:94,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1079,1079,1080,20171223-22:45:48:956,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1080,1080,1081,20171223-22:45:48:970,Step_LSC,30002312,onExtend:1514040348000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1081,1081,1082,20171223-22:45:49:258,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609933,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1082,1082,1083,20171223-22:45:49:259,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28993578,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1083,1083,1084,20171223-22:45:49:273,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1084,1084,1085,20171223-22:45:49:278,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1085,1085,1086,20171223-22:45:54:954,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1086,1086,1087,20171223-22:45:54:974,Step_LSC,30002312,onExtend:1514040354000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1087,1087,1088,20171223-22:45:55:256,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28993578,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1088,1088,1089,20171223-22:45:55:257,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28999575,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1089,1089,1090,20171223-22:45:55:268,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1090,1090,1091,20171223-22:45:55:272,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1091,1091,1092,20171223-22:46:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1092,1092,1093,20171223-22:47:0:157,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1093,1093,1094,20171223-22:48:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1094,1094,1095,20171223-22:49:0:139,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1095,1095,1096,20171223-22:50:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1096,1096,1097,20171223-22:51:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1097,1097,1098,20171223-22:51:2:965,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1098,1098,1099,20171223-22:51:2:978,Step_LSC,30002312,onExtend:1514040662000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1099,1099,1100,20171223-22:51:3:266,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28999575,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1100,1100,1101,20171223-22:51:3:266,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29307585,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1101,1101,1102,20171223-22:51:3:275,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1102,1102,1103,20171223-22:51:3:278,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1103,1103,1104,20171223-22:51:24:638,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: <*>
1104,1104,1105,20171223-22:51:37:252,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1105,1105,1106,20171223-22:51:37:260,Step_LSC,30002312,onExtend:1514040697000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1106,1106,1107,20171223-22:51:37:290,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON
1107,1107,1108,20171223-22:51:37:292,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:<*>
1108,1108,1109,20171223-22:51:37:292,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
1109,1109,1110,20171223-22:51:37:292,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29307585,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1110,1110,1111,20171223-22:51:37:293,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341612,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1111,1111,1112,20171223-22:51:37:295,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1112,1112,1113,20171223-22:51:37:302,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1113,1113,1114,20171223-22:51:37:306,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1114,1114,1115,20171223-22:51:37:307,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
1115,1115,1116,20171223-22:51:37:393,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1116,1116,1117,20171223-22:51:37:394,Step_LSC,30002312,onExtend:1514040697000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1117,1117,1118,20171223-22:51:37:608,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341612,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1118,1118,1119,20171223-22:51:37:608,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341927,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1119,1119,1120,20171223-22:51:37:615,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1120,1120,1121,20171223-22:51:37:618,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1121,1121,1122,20171223-22:51:40:331,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1122,1122,1123,20171223-22:51:40:340,Step_LSC,30002312,onExtend:1514040700000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1123,1123,1124,20171223-22:51:40:632,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341927,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1124,1124,1125,20171223-22:51:40:632,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29344951,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1125,1125,1126,20171223-22:51:40:641,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1126,1126,1127,20171223-22:51:40:644,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1127,1127,1128,20171223-22:51:48:980,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1128,1128,1129,20171223-22:51:48:993,Step_LSC,30002312,onExtend:1514040708000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1129,1129,1130,20171223-22:51:49:282,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29344951,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1130,1130,1131,20171223-22:51:49:283,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29353602,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1131,1131,1132,20171223-22:51:49:298,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1132,1132,1133,20171223-22:51:49:315,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1133,1133,1134,20171223-22:52:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1134,1134,1135,20171223-22:52:8:790,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: <*>
1135,1135,1136,20171223-22:52:45:412,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1136,1136,1137,20171223-22:52:45:415,Step_LSC,30002312,onExtend:1514040766000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1137,1137,1138,20171223-22:52:45:485,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON
1138,1138,1139,20171223-22:52:45:486,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:<*>
1139,1139,1140,20171223-22:52:45:486,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
1140,1140,1141,20171223-22:52:45:487,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29353602,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1141,1141,1142,20171223-22:52:45:487,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29409806,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1142,1142,1143,20171223-22:52:45:487,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1143,1143,1144,20171223-22:52:45:494,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1144,1144,1145,20171223-22:52:45:497,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1145,1145,1146,20171223-22:52:45:498,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
1146,1146,1147,20171223-22:52:45:587,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1147,1147,1148,20171223-22:52:45:588,Step_LSC,30002312,onExtend:1514040766000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1148,1148,1149,20171223-22:52:45:800,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29409806,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1149,1149,1150,20171223-22:52:45:802,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410120,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1150,1150,1151,20171223-22:52:45:810,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1151,1151,1152,20171223-22:52:45:813,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1152,1152,1153,20171223-22:52:45:985,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1153,1153,1154,20171223-22:52:45:987,Step_LSC,30002312,onExtend:1514040766000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1154,1154,1155,20171223-22:52:46:286,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410120,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1155,1155,1156,20171223-22:52:46:287,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410605,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1156,1156,1157,20171223-22:52:46:296,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1157,1157,1158,20171223-22:52:46:301,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1158,1158,1159,20171223-22:52:51:987,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1159,1159,1160,20171223-22:52:51:993,Step_LSC,30002312,onExtend:1514040772000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1160,1160,1161,20171223-22:52:52:287,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410605,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1161,1161,1162,20171223-22:52:52:288,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29416607,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1162,1162,1163,20171223-22:52:52:301,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1163,1163,1164,20171223-22:52:52:306,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1164,1164,1165,20171223-22:52:55:718,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: <*>
1165,1165,1166,20171223-22:53:1:177,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1166,1166,1167,20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040776000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1167,1167,1168,20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040836000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1168,1168,1169,20171223-22:53:1:211,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON
1169,1169,1170,20171223-22:53:1:213,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:<*>
1170,1170,1171,20171223-22:53:1:213,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
1171,1171,1172,20171223-22:53:1:214,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29416607,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1172,1172,1173,20171223-22:53:1:215,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425533,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1173,1173,1174,20171223-22:53:1:218,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1174,1174,1175,20171223-22:53:1:219,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1175,1175,1176,20171223-22:53:1:226,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1176,1176,1177,20171223-22:53:1:227,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
1177,1177,1178,20171223-22:53:1:315,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1178,1178,1179,20171223-22:53:1:320,Step_LSC,30002312,onExtend:1514040781000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1179,1179,1180,20171223-22:53:1:320,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514040836000",E69,"timeStamp back,extendReportTimeStamp=<*>"
1180,1180,1181,20171223-22:53:1:325,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1181,1181,1182,20171223-22:53:1:528,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425533,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1182,1182,1183,20171223-22:53:1:529,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425847,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1183,1183,1184,20171223-22:53:1:539,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1184,1184,1185,20171223-22:53:1:544,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1185,1185,1186,20171223-22:53:6:996,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1186,1186,1187,20171223-22:53:7:6,Step_LSC,30002312,onExtend:1514040786000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1187,1187,1188,20171223-22:53:7:299,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425847,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1188,1188,1189,20171223-22:53:7:299,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29431618,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1189,1189,1190,20171223-22:53:7:309,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1190,1190,1191,20171223-22:53:7:314,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1191,1191,1192,20171223-22:53:11:351,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: <*>
1192,1192,1193,20171223-22:53:12:698,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1193,1193,1194,20171223-22:53:12:704,Step_LSC,30002312,onExtend:1514040793000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1194,1194,1195,20171223-22:53:12:714,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON
1195,1195,1196,20171223-22:53:12:716,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:<*>
1196,1196,1197,20171223-22:53:12:716,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
1197,1197,1198,20171223-22:53:12:718,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29431618,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1198,1198,1199,20171223-22:53:12:718,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437037,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1199,1199,1200,20171223-22:53:12:720,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1200,1200,1201,20171223-22:53:12:731,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1201,1201,1202,20171223-22:53:12:737,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1202,1202,1203,20171223-22:53:12:737,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
1203,1203,1204,20171223-22:53:12:818,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1204,1204,1205,20171223-22:53:12:820,Step_LSC,30002312,onExtend:1514040793000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1205,1205,1206,20171223-22:53:13:15,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1206,1206,1207,20171223-22:53:13:16,Step_LSC,30002312,onExtend:1514040793000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1207,1207,1208,20171223-22:53:13:38,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437037,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1208,1208,1209,20171223-22:53:13:39,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437358,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1209,1209,1210,20171223-22:53:13:45,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1210,1210,1211,20171223-22:53:13:48,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
