,Unnamed: 0,LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
862,862,863,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB2973112~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: Package_for_KB2973112~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
863,863,864,2016-09-28,04:30:52,Info,CBS,Session: 30546174_172076849 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
864,864,865,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2653956~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
865,865,866,2016-09-28,04:30:52,Info,CBS,Session: 30546174_172126852 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
866,866,867,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3101722~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
867,867,868,2016-09-28,04:30:52,Info,CBS,Session: 30546174_172246858 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
868,868,869,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3155178~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
869,869,870,2016-09-28,04:30:52,Info,CBS,Session: 30546174_172276860 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
870,870,871,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2978120~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
871,871,872,2016-09-28,04:30:52,Info,CBS,Session: 30546174_172546876 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
872,872,873,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3140245~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
873,873,874,2016-09-28,04:30:52,Info,CBS,Session: 30546174_172566877 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
874,874,875,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3010788~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
875,875,876,2016-09-28,04:30:52,Info,CBS,Session: 30546174_172676883 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
876,876,877,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB982018~31bf3856ad364e35~amd64~~6.1.3.2, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: Package_for_KB982018~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
877,877,878,2016-09-28,04:30:52,Info,CBS,Session: 30546174_173216914 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
878,878,879,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2705219~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
879,879,880,2016-09-28,04:30:52,Info,CBS,Session: 30546174_173266917 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
880,880,881,2016-09-28,04:30:52,Info,CBS,Session: 30546174_173636938 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
881,881,882,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3004375~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
882,882,883,2016-09-28,04:30:52,Info,CBS,Session: 30546174_176877123 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
883,883,884,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3138378~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: Package_for_KB3138378~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
884,884,885,2016-09-28,04:30:52,Info,CBS,Session: 30546174_176887124 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
885,885,886,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2506928~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
886,886,887,2016-09-28,04:30:52,Info,CBS,Session: 30546174_176917126 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
887,887,888,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2799926~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: Package_for_KB2799926~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
888,888,889,2016-09-28,04:30:52,Info,CBS,Session: 30546174_176947127 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
889,889,890,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2491683~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
890,890,891,2016-09-28,04:30:52,Info,CBS,Session: 30546174_176967128 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
891,891,892,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2654428~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
892,892,893,2016-09-28,04:30:52,Info,CBS,Session: 30546174_177007131 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
893,893,894,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3004361~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
894,894,895,2016-09-28,04:30:52,Info,CBS,Session: 30546174_177047133 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
895,895,896,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3108371~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
896,896,897,2016-09-28,04:30:52,Info,CBS,Session: 30546174_177107136 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
897,897,898,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2892074~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
898,898,899,2016-09-28,04:30:52,Info,CBS,Session: 30546174_177417154 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
899,899,900,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2973351~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
900,900,901,2016-09-28,04:30:52,Info,CBS,Session: 30546174_179617280 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
901,901,902,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2729094~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
902,902,903,2016-09-28,04:30:52,Info,CBS,Session: 30546174_179737287 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
903,903,904,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2511455~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
904,904,905,2016-09-28,04:30:52,Info,CBS,Session: 30546174_179777289 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
905,905,906,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2564958~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
906,906,907,2016-09-28,04:30:52,Info,CBS,Session: 30546174_179827292 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
907,907,908,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3045685~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
908,908,909,2016-09-28,04:30:52,Info,CBS,Session: 30546174_179897296 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
909,909,910,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2836943~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
910,910,911,2016-09-28,04:30:52,Info,CBS,Session: 30546174_180077306 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
911,911,912,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2698365~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
912,912,913,2016-09-28,04:30:52,Info,CBS,Session: 30546174_180217314 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
913,913,914,2016-09-28,04:30:52,Info,CBS,Session: 30546174_180377324 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
914,914,915,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3031432~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
915,915,916,2016-09-28,04:30:52,Info,CBS,Session: 30546174_181797405 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
916,916,917,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB3004375~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
917,917,918,2016-09-28,04:30:53,Info,CBS,Session: 30546174_184807577 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
918,918,919,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2928120~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 0, CurrentState:0",E29,"Read out cached package applicability for package: Package_for_KB2928120~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
919,919,920,2016-09-28,04:30:53,Info,CBS,Session: 30546174_185287604 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
920,920,921,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB3087039~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
921,921,922,2016-09-28,04:30:53,Info,CBS,Session: 30546174_185317606 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
922,922,923,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2736422~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
923,923,924,2016-09-28,04:30:53,Info,CBS,Session: 30546174_185407611 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
924,924,925,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB3156019~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
925,925,926,2016-09-28,04:30:53,Info,CBS,Session: 30546174_185487616 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
926,926,927,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.<*>, ApplicableState: <*>, CurrentState:<*>"
927,927,928,2016-09-28,04:30:53,Info,CBS,Session: 30546174_186107651 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
928,928,929,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2862152~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
929,929,930,2016-09-28,04:30:53,Info,CBS,Session: 30546174_186137653 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
930,930,931,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2852386~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
931,931,932,2016-09-28,04:30:53,Info,CBS,Session: 30546174_186257660 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
932,932,933,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2647753~31bf3856ad364e35~amd64~~6.1.4.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
933,933,934,2016-09-28,04:30:53,Info,CBS,Session: 30546174_186297662 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client <*>.
934,934,935,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB3177467~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
935,935,936,2016-09-28,04:32:17,Info,CBS,Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION],E19,Failed to create backup log cab. [HRESULT = <*> - <*>]
936,936,937,2016-09-28,04:40:53,Info,CBS,Reboot mark refs incremented to: 1,E30,Reboot mark refs incremented to: <*>
937,937,938,2016-09-28,04:40:53,Info,CBS,Scavenge: Starts,E34,Scavenge: <*>
938,938,939,2016-09-28,04:40:53,Info,CSI,"00000009@2016/9/27:20:40:53.744 CSI Transaction @0x47e9e0 initialized for deployment engine {d16d444c-56d8-11d5-882d-0080c847b195} with flags 00000002 and client id [10]""TI6.0_0:0/""",E10,"CSI Transaction @0x47e9e0 initialized for deployment engine <*> with flags <*> and client id [<*>]""TI6.0_0:0/"""
939,939,940,2016-09-28,04:40:53,Info,CBS,Scavenge: Begin CSI Store,E32,Scavenge: Begin CSI Store
940,940,941,2016-09-28,04:40:54,Info,CSI,0000000a Performing 1 operations; 1 are not lock/unlock and follow:,E7,Performing <*> operations; <*> are not lock/unlock and follow:
941,941,942,2016-09-28,04:40:54,Info,CSI,"0000000b Store coherency cookie matches last scavenge cookie, skipping scavenge.",E8,"<*> Store coherency cookie matches last scavenge cookie, skipping scavenge."
942,942,943,2016-09-28,04:40:54,Info,CSI,0000000c ICSITransaction::Commit calling IStorePendingTransaction::Apply - coldpatching=FALSE applyflags=7,E6,<*> <*>::<*> calling <*>::<*> - coldpatching=<*> applyflags=<*>
943,943,944,2016-09-28,04:40:54,Info,CSI,"0000000d Creating NT transaction (seq 2), objectname [6]""(null)""",E2,"Creating NT transaction (seq <*>), objectname [<*>]""<*>"""
944,944,945,2016-09-28,04:40:54,Info,CSI,"0000000e Created NT transaction (seq 2) result 0x00000000, handle @0xb8",E1,"Created NT transaction (seq <*>) result <*>, handle @<*>"
945,945,946,2016-09-28,04:40:54,Info,CSI,0000000f@2016/9/27:20:40:54.786 CSI perf trace:,E3,<*> CSI perf trace:
946,946,947,2016-09-28,04:40:54,Info,CBS,"Scavenge: Completed, disposition: 0X1",E33,"Scavenge: Completed, disposition: <*>"
947,947,948,2016-09-28,04:40:54,Info,CSI,00000010@2016/9/27:20:40:54.787 CSI Transaction @0x47e9e0 destroyed,E9,<*>@<*>: CSI Transaction @<*> destroyed
948,948,949,2016-09-28,04:40:55,Info,CBS,Reboot mark refs: 0,E31,Reboot mark refs: <*>
949,949,950,2016-09-28,04:40:55,Info,CBS,Idle processing thread terminated normally,E22,<*> processing thread terminated <*>
950,950,951,2016-09-28,04:40:55,Info,CBS,Ending the TrustedInstaller main loop.,E15,Ending the TrustedInstaller main loop.
951,951,952,2016-09-28,04:40:55,Info,CBS,Starting TrustedInstaller finalization.,E45,Starting TrustedInstaller finalization.
952,952,953,2016-09-28,04:40:55,Info,CBS,Ending TrustedInstaller finalization.,E16,"<*> <*>. In this case, the log template would be: <*> <*>. And the log message would be: Ending TrustedInstaller finalization."
953,953,954,2016-09-29,00:00:44,Info,CBS,Starting TrustedInstaller initialization.,E46,Starting TrustedInstaller initialization.
954,954,955,2016-09-29,00:00:44,Info,CBS,Loaded Servicing Stack v6.1.7601.23505 with Core: C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\cbscore.dll,E23,Loaded Servicing Stack <*> with Core: <*>
955,955,956,2016-09-29,00:00:46,Info,CSI,00000001@2016/9/28:16:00:46.160 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fee5c39b6d @0x7fee5c0358f @0xffeee97c @0xffeed799 @0xffeedb2f),E13,<*> <*> <*> (<*> version <*>) called (stack <*>)
956,956,957,2016-09-29,00:00:46,Info,CSI,00000002@2016/9/28:16:00:46.200 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fee5c86ade @0x7fee5c52984 @0x7fee5c03665 @0xffeee97c @0xffeed799),E13,<*> <*> <*> (<*> version <*>) called (stack <*>)
957,957,958,2016-09-29,00:00:46,Info,CSI,00000003@2016/9/28:16:00:46.213 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fef9d98728 @0x7fef9d98856 @0xffeee474 @0xffeed7de @0xffeedb2f),E13,<*> <*> (<*> version <*>) called (stack @<*> ...)
958,958,959,2016-09-29,00:00:46,Info,CBS,Ending TrustedInstaller initialization.,E17,"<*> <*>. In this case, the log template would be: <*> <*>. And the log message would be an instance of this template: Ending TrustedInstaller initialization."
959,959,960,2016-09-29,00:00:46,Info,CBS,Starting the TrustedInstaller main loop.,E44,Starting the TrustedInstaller main loop.
960,960,961,2016-09-29,00:00:46,Info,CBS,TrustedInstaller service starts successfully.,E48,<*> service starts successfully.
961,961,962,2016-09-29,00:00:46,Info,CBS,SQM: Initializing online with Windows opt-in: False,E40,SQM: Initializing online with Windows opt-in: <*>
962,962,963,2016-09-29,00:00:46,Info,CBS,SQM: Cleaning up report files older than 10 days.,E37,SQM: Cleaning up report files older than <*> days.
963,963,964,2016-09-29,00:00:46,Info,CBS,SQM: Requesting upload of all unsent reports.,E42,SQM: Requesting upload of all unsent reports.
964,964,965,2016-09-29,00:00:46,Info,CBS,"SQM: Failed to start upload with file pattern: C:\Windows\servicing\sqm\*_std.sqm, flags: 0x2 [HRESULT = 0x80004005 - E_FAIL]",E39,"SQM: Failed to start upload with file pattern: <*>, flags: <*> [HRESULT = <*>]"
965,965,966,2016-09-29,00:00:46,Info,CBS,SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL],E38,SQM: Failed to start standard sample upload. [HRESULT = <*>]
966,966,967,2016-09-29,00:00:46,Info,CBS,"SQM: Queued 0 file(s) for upload with pattern: C:\Windows\servicing\sqm\*_all.sqm, flags: 0x6",E41,"SQM: Queued <*> file(s) for upload with pattern: <*>, flags: <*>"
967,967,968,2016-09-29,00:00:46,Info,CBS,SQM: Warning: Failed to upload all unsent reports. [HRESULT = 0x80004005 - E_FAIL],E43,SQM: Warning: Failed to upload all unsent reports. [HRESULT = <*>]
968,968,969,2016-09-29,00:00:46,Info,CBS,"No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending.",E25,"No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending."
969,969,970,2016-09-29,00:00:46,Info,CBS,NonStart: Checking to ensure startup processing was not required.,E26,<*>: <*>
970,970,971,2016-09-29,00:00:46,Info,CSI,"00000004 IAdvancedInstallerAwareStore_ResolvePendingTransactions (call 1) (flags = 00000004, progress = NULL, phase = 0, pdwDisposition = @0x116fa70",E5,<*> <*> <*> (<*>)
971,971,972,2016-09-29,00:00:46,Info,CSI,"00000005 Creating NT transaction (seq 1), objectname [6]""(null)""",E2,"Creating NT transaction (seq <*>), objectname [<*>]""<*>"""
972,972,973,2016-09-29,00:00:46,Info,CSI,"00000006 Created NT transaction (seq 1) result 0x00000000, handle @0x218",E1,"Created NT transaction (seq <*>) result <*>, handle @<*>"
973,973,974,2016-09-29,00:00:46,Info,CSI,00000007@2016/9/28:16:00:46.260 CSI perf trace:,E3,<*> CSI perf trace:
974,974,975,2016-09-29,00:00:46,Info,CBS,"NonStart: Success, startup processing not required as expected.",E27,"NonStart: <*>, <*>."
975,975,976,2016-09-29,00:00:46,Info,CBS,Startup processing thread terminated normally,E47,<*> processing thread terminated <*>
976,976,977,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SOFTWARE, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SOFTWARE'.",E24,"Loading offline registry hive: <*>, into registry key '<*>' from path '<*>'."
977,977,978,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SYSTEM, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SYSTEM'.",E24,"Loading offline registry hive: <*>, into registry key '<*>' from path '<*>'."
978,978,979,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SECURITY, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SECURITY'.",E24,"Loading offline registry hive: <*>, into registry key '<*>' from path '<*>'."
979,979,980,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SAM, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SAM'.",E24,"Loading offline registry hive: <*>, into registry key '<*>' from path '<*>'."
980,980,981,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: COMPONENTS, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\COMPONENTS'.",E24,"Loading offline registry hive: <*>, into registry key '<*>' from path '<*>'."
981,981,982,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: DEFAULT, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\DEFAULT'.",E24,"Loading offline registry hive: <*>, into registry key '<*>' from path '<*>'."
982,982,983,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: ntuser.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Users\default\ntuser.dat'.",E24,"Loading offline registry hive: <*>, into registry key '<*>' from path '<*>'."
983,983,984,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: schema.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\system32\smi\store\Machine\schema.dat'.",E24,"Loading offline registry hive: schema.dat, into registry key '<*>' from path '<*>'."
984,984,985,2016-09-29,00:00:46,Info,CBS,Offline image is: read-only,E28,Offline image is: <*>
985,985,986,2016-09-29,00:00:46,Info,CBS,"Disabling manifest caching, because the image is not writeable.",E14,"Disabling manifest caching, because the image is not writeable."
986,986,987,2016-09-29,00:00:46,Info,CSI,00000008@2016/9/28:16:00:46.635 PopulateComponentFamiliesKey - Begin,E11,<*>@<*> <*> - <*>
987,987,988,2016-09-29,00:01:03,Info,CSI,00000009@2016/9/28:16:01:03.072 PopulateComponentFamiliesKey - End,E12,<*>@<*> <*> - <*>
988,988,989,2016-09-29,00:01:03,Info,CSI,0000000a CSI Store 17159600 (0x000000000105d5b0) initialized,E4,<*> <*> <*>
989,989,990,2016-09-29,00:01:03,Info,CBS,Session: 11152_142416105 initialized by client SPP.,E35,Session: <*> initialized by client <*>.
990,990,991,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: <*>
991,991,992,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
992,992,993,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*>]
993,993,994,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: <*>
