,LineId,Time,Component,Pid,Content,EventId,EventTemplate
1074,1075,20171223-22:41:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1075,1076,20171223-22:42:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1076,1077,20171223-22:43:0:96,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1077,1078,20171223-22:44:0:47,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1078,1079,20171223-22:45:0:94,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1079,1080,20171223-22:45:48:956,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1080,1081,20171223-22:45:48:970,Step_LSC,30002312,onExtend:1514040348000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1081,1082,20171223-22:45:49:258,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609933,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1082,1083,20171223-22:45:49:259,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28993578,E58,setTodayTotalDetailSteps={timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
1083,1084,20171223-22:45:49:273,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1084,1085,20171223-22:45:49:278,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1085,1086,20171223-22:45:54:954,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1086,1087,20171223-22:45:54:974,Step_LSC,30002312,onExtend:1514040354000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1087,1088,20171223-22:45:55:256,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28993578,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1088,1089,20171223-22:45:55:257,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28999575,E58,setTodayTotalDetailSteps={timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
1089,1090,20171223-22:45:55:268,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1090,1091,20171223-22:45:55:272,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1091,1092,20171223-22:46:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1092,1093,20171223-22:47:0:157,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1093,1094,20171223-22:48:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1094,1095,20171223-22:49:0:139,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1095,1096,20171223-22:50:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1096,1097,20171223-22:51:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1097,1098,20171223-22:51:2:965,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1098,1099,20171223-22:51:2:978,Step_LSC,30002312,onExtend:1514040662000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1099,1100,20171223-22:51:3:266,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28999575,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1100,1101,20171223-22:51:3:266,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29307585,E58,setTodayTotalDetailSteps={timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1101,1102,20171223-22:51:3:275,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1102,1103,20171223-22:51:3:278,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1103,1104,20171223-22:51:24:638,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: {action}
1104,1105,20171223-22:51:37:252,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1105,1106,20171223-22:51:37:260,Step_LSC,30002312,onExtend:1514040697000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1106,1107,20171223-22:51:37:290,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: {action}
1107,1108,20171223-22:51:37:292,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:{action}
1108,1109,20171223-22:51:37:292,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
1109,1110,20171223-22:51:37:292,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29307585,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1110,1111,20171223-22:51:37:293,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341612,E58,setTodayTotalDetailSteps={timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1111,1112,20171223-22:51:37:295,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1112,1113,20171223-22:51:37:302,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1113,1114,20171223-22:51:37:306,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1114,1115,20171223-22:51:37:307,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : {var1} {var2} {var3} {var4}
1115,1116,20171223-22:51:37:393,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1116,1117,20171223-22:51:37:394,Step_LSC,30002312,onExtend:1514040697000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1117,1118,20171223-22:51:37:608,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341612,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1118,1119,20171223-22:51:37:608,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341927,E58,setTodayTotalDetailSteps={timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
1119,1120,20171223-22:51:37:615,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1120,1121,20171223-22:51:37:618,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1121,1122,20171223-22:51:40:331,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1122,1123,20171223-22:51:40:340,Step_LSC,30002312,onExtend:1514040700000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1123,1124,20171223-22:51:40:632,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341927,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1124,1125,20171223-22:51:40:632,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29344951,E58,setTodayTotalDetailSteps={timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1125,1126,20171223-22:51:40:641,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1126,1127,20171223-22:51:40:644,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1127,1128,20171223-22:51:48:980,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1128,1129,20171223-22:51:48:993,Step_LSC,30002312,onExtend:1514040708000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1129,1130,20171223-22:51:49:282,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29344951,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1130,1131,20171223-22:51:49:283,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29353602,E58,setTodayTotalDetailSteps={timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1131,1132,20171223-22:51:49:298,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1132,1133,20171223-22:51:49:315,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1133,1134,20171223-22:52:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1134,1135,20171223-22:52:8:790,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: {action}
1135,1136,20171223-22:52:45:412,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1136,1137,20171223-22:52:45:415,Step_LSC,30002312,onExtend:1514040766000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1137,1138,20171223-22:52:45:485,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: {action}
1138,1139,20171223-22:52:45:486,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:{action}
1139,1140,20171223-22:52:45:486,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
1140,1141,20171223-22:52:45:487,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29353602,E22,getTodayTotalDetailSteps = {timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
1141,1142,20171223-22:52:45:487,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29409806,E58,setTodayTotalDetailSteps={timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1142,1143,20171223-22:52:45:487,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1143,1144,20171223-22:52:45:494,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1144,1145,20171223-22:52:45:497,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1145,1146,20171223-22:52:45:498,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : {var1} {var2} {var3} {var4}
1146,1147,20171223-22:52:45:587,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1147,1148,20171223-22:52:45:588,Step_LSC,30002312,onExtend:1514040766000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1148,1149,20171223-22:52:45:800,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29409806,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1149,1150,20171223-22:52:45:802,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410120,E58,setTodayTotalDetailSteps={timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1150,1151,20171223-22:52:45:810,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1151,1152,20171223-22:52:45:813,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1152,1153,20171223-22:52:45:985,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1153,1154,20171223-22:52:45:987,Step_LSC,30002312,onExtend:1514040766000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1154,1155,20171223-22:52:46:286,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410120,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1155,1156,20171223-22:52:46:287,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410605,E58,setTodayTotalDetailSteps={timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1156,1157,20171223-22:52:46:296,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1157,1158,20171223-22:52:46:301,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1158,1159,20171223-22:52:51:987,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1159,1160,20171223-22:52:51:993,Step_LSC,30002312,onExtend:1514040772000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1160,1161,20171223-22:52:52:287,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410605,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1161,1162,20171223-22:52:52:288,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29416607,E58,setTodayTotalDetailSteps={timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1162,1163,20171223-22:52:52:301,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1163,1164,20171223-22:52:52:306,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1164,1165,20171223-22:52:55:718,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: {action}
1165,1166,20171223-22:53:1:177,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1166,1167,20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040776000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1167,1168,20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040836000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1168,1169,20171223-22:53:1:211,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: {action}
1169,1170,20171223-22:53:1:213,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:{action}
1170,1171,20171223-22:53:1:213,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
1171,1172,20171223-22:53:1:214,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29416607,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1172,1173,20171223-22:53:1:215,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425533,E58,setTodayTotalDetailSteps={timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1173,1174,20171223-22:53:1:218,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1174,1175,20171223-22:53:1:219,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1175,1176,20171223-22:53:1:226,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1176,1177,20171223-22:53:1:227,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : {var1} {var2} {var3} {var4}
1177,1178,20171223-22:53:1:315,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1178,1179,20171223-22:53:1:320,Step_LSC,30002312,onExtend:1514040781000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1179,1180,20171223-22:53:1:320,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514040836000",E69,"timeStamp back,extendReportTimeStamp={extendReportTimeStamp}"
1180,1181,20171223-22:53:1:325,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1181,1182,20171223-22:53:1:528,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425533,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1182,1183,20171223-22:53:1:529,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425847,E58,setTodayTotalDetailSteps={timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
1183,1184,20171223-22:53:1:539,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1184,1185,20171223-22:53:1:544,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1185,1186,20171223-22:53:6:996,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1186,1187,20171223-22:53:7:6,Step_LSC,30002312,onExtend:1514040786000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1187,1188,20171223-22:53:7:299,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425847,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1188,1189,20171223-22:53:7:299,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29431618,E58,setTodayTotalDetailSteps={timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
1189,1190,20171223-22:53:7:309,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1190,1191,20171223-22:53:7:314,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1191,1192,20171223-22:53:11:351,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: {action}
1192,1193,20171223-22:53:12:698,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1193,1194,20171223-22:53:12:704,Step_LSC,30002312,onExtend:1514040793000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1194,1195,20171223-22:53:12:714,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: {action}
1195,1196,20171223-22:53:12:716,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:{action}
1196,1197,20171223-22:53:12:716,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
1197,1198,20171223-22:53:12:718,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29431618,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1198,1199,20171223-22:53:12:718,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437037,E58,setTodayTotalDetailSteps={timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1199,1200,20171223-22:53:12:720,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1200,1201,20171223-22:53:12:731,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1201,1202,20171223-22:53:12:737,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1202,1203,20171223-22:53:12:737,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : {var1} {var2} {var3} {var4}
1203,1204,20171223-22:53:12:818,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1204,1205,20171223-22:53:12:820,Step_LSC,30002312,onExtend:1514040793000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1205,1206,20171223-22:53:13:15,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1206,1207,20171223-22:53:13:16,Step_LSC,30002312,onExtend:1514040793000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1207,1208,20171223-22:53:13:38,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437037,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1208,1209,20171223-22:53:13:39,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437358,E58,setTodayTotalDetailSteps={timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
1209,1210,20171223-22:53:13:45,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1210,1211,20171223-22:53:13:48,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1211,1212,20171223-22:54:0:118,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1212,1213,20171223-22:54:55:20,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1213,1214,20171223-22:54:55:29,Step_LSC,30002312,onExtend:1514040895000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1214,1215,20171223-22:54:55:330,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437358,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1215,1216,20171223-22:54:55:331,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040780000##7189##549659##8661##16256##29539649,E58,setTodayTotalDetailSteps={timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
1216,1217,20171223-22:54:55:346,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1217,1218,20171223-22:54:55:361,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1218,1219,20171223-22:55:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1219,1220,20171223-22:55:20:126,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: {action}
1220,1221,20171223-22:55:55:699,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1221,1222,20171223-22:55:55:702,Step_LSC,30002312,onExtend:1514040956000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1222,1223,20171223-22:55:55:730,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: {action}
1223,1224,20171223-22:55:55:733,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:{action}
1224,1225,20171223-22:55:55:733,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
1225,1226,20171223-22:55:55:734,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040780000##7189##549659##8661##16256##29539649,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1226,1227,20171223-22:55:55:735,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600053,E58,setTodayTotalDetailSteps={timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
1227,1228,20171223-22:55:55:735,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1228,1229,20171223-22:55:55:746,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1229,1230,20171223-22:55:55:748,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1230,1231,20171223-22:55:55:748,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : {var1} {var2} {var3} {var4}
1231,1232,20171223-22:55:55:834,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1232,1233,20171223-22:55:55:835,Step_LSC,30002312,onExtend:1514040956000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1233,1234,20171223-22:55:56:24,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged {step}
1234,1235,20171223-22:55:56:27,Step_LSC,30002312,onExtend:1514040956000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1235,1236,20171223-22:55:56:53,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600053,E22,getTodayTotalDetailSteps = {timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1236,1237,20171223-22:55:56:53,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600372,E58,setTodayTotalDetailSteps={timestamp}##{number1}##{number2}##{number3}##{number4}##{number5}
1237,1238,20171223-22:55:56:62,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1238,1239,20171223-22:55:56:64,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1239,1240,20171223-22:56:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1240,1241,20171223-22:56:6:185,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: {action}
1241,1242,20171223-22:57:46:409,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1242,1243,20171223-22:59:36:579,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1243,1244,20171223-23:1:5:778,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1244,1245,20171223-23:2:31:995,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
